frame,work_ms,stream_ms,interval_ms,pending,inflight,ready
1203,7.070985,0.449880,8.244236,55,32,true
1204,4.744453,0.438680,8.127826,23,23,true
1205,7.163365,0.288460,8.803286,0,0,true
1206,6.341345,0.001210,8.219326,0,0,true
1207,5.838314,0.001640,8.399556,0,0,true
1208,6.220574,0.001410,7.895496,0,0,true
1209,6.175934,0.001690,8.278796,0,0,true
1210,6.213674,0.001550,8.233056,0,0,true
1211,6.264234,0.001370,8.269936,0,0,true
1212,5.284804,0.002120,8.322986,0,0,true
1213,6.523225,0.001390,8.341606,0,0,true
1214,6.528315,0.001910,8.581736,0,0,true
1215,6.535105,0.001990,8.586716,0,0,true
1216,4.696823,0.001330,7.591366,0,0,true
1217,6.576975,0.001680,8.769666,0,0,true
1218,6.624424,0.001730,8.635977,0,0,true
1219,6.170535,0.001910,7.685515,0,0,true
1220,4.715684,0.001450,8.227836,0,0,true
1221,6.654014,0.002070,8.775047,0,0,true
1222,6.673515,0.002030,8.711866,0,0,true
1223,6.215874,0.001330,7.729366,0,0,true
1224,4.849313,0.001870,8.274216,0,0,true
1225,6.608905,0.002000,8.907626,0,0,true
1226,6.523284,0.001320,7.621656,0,0,true
1227,6.319034,0.001700,8.581546,0,0,true
1228,6.190364,0.001480,8.375756,0,0,true
1229,5.622874,0.002190,8.249126,0,0,true
1230,6.711905,0.001980,8.681926,0,0,true
1231,6.250614,0.001310,7.768446,0,0,true
1232,6.538294,0.001860,9.312197,0,0,true
1233,5.900464,0.001970,7.598915,0,0,true
1234,6.516964,0.001910,8.961137,0,0,true
1235,5.708704,0.001340,7.573015,0,0,true
1236,6.215654,0.001740,8.766387,0,0,true
1237,6.722854,0.001630,8.273526,0,0,true
1238,6.558365,0.048520,8.779646,87,32,true
1239,4.482143,0.370580,7.615346,55,32,true
1240,7.194945,0.382940,8.540266,23,23,true
1241,6.978025,0.245560,8.251516,0,0,true
1242,3.913102,0.001530,8.034826,0,0,true
1243,7.033475,0.001500,8.973846,0,0,true
1244,7.167275,0.001760,8.090626,0,0,true
1245,4.929864,0.001530,8.223366,0,0,true
1246,7.105206,0.001360,8.986826,0,0,true
1247,6.552995,0.001810,8.161806,0,0,true
1248,3.817623,0.001420,7.609056,0,0,true
1249,7.222566,0.001920,8.874926,0,0,true
1250,7.038016,0.001740,8.290666,0,0,true
1251,4.434954,0.001160,8.096566,0,0,true
1252,7.138636,0.001880,8.496186,0,0,true
1253,6.746875,0.001490,8.197776,0,0,true
1254,4.657663,0.001620,8.805927,0,0,true
1255,7.334596,0.001450,7.716995,0,0,true
1256,5.607384,0.001830,8.394297,0,0,true
1257,5.675724,0.002320,8.668406,0,0,true
1258,7.533795,0.001950,7.735336,0,0,true
1259,4.978813,0.001880,8.593896,0,0,true
1260,5.828664,0.001730,8.038606,0,0,true
1261,7.789356,0.001960,8.889126,0,0,true
1262,5.240194,0.001790,7.798336,0,0,true
1263,5.525515,0.001971,9.299296,0,0,true
1264,7.803286,0.002120,7.585486,0,0,true
1265,4.843164,0.001840,8.862076,0,0,true
1266,5.447974,0.035370,7.902796,87,32,true
1267,9.141027,0.479151,8.510046,55,32,true
1268,5.142294,0.408010,9.143287,23,23,true
1269,3.928733,0.280610,8.201836,0,0,true
1270,8.738576,0.001650,7.988956,0,0,true
1271,6.392365,0.001810,8.743016,0,0,true
1272,3.665743,0.001910,8.452986,0,0,true
1273,7.949246,0.001520,7.724186,0,0,true
1274,5.598254,0.002370,7.953756,0,0,true
1275,3.697743,0.001980,8.669536,0,0,true
1276,8.633137,0.002000,8.767256,0,0,true
1277,6.946845,0.001840,8.635917,0,0,true
1278,3.536832,0.001920,8.014536,0,0,true
1279,3.669302,0.002910,8.547306,0,0,true
1280,8.151986,0.002130,7.727065,0,0,true
1281,6.806095,0.001720,8.155546,0,0,true
1282,3.425752,0.002340,8.866587,0,0,true
1283,7.551465,0.001760,8.482636,0,0,true
1284,6.464525,0.001470,7.554645,0,0,true
1285,3.812312,0.002300,8.521537,0,0,true
1286,7.470095,0.054250,8.870816,87,32,true
1287,7.620366,0.519441,8.529496,55,32,true
1288,4.581133,0.476870,7.624146,23,23,true
1289,5.010764,0.565450,8.637896,1,1,true
1290,7.228565,0.031190,8.032196,0,0,true
1291,6.574235,0.001870,8.286406,0,0,true
1292,4.362993,0.001790,8.631246,0,0,true
1293,7.170706,0.002320,8.420026,0,0,true
1294,6.651065,0.001500,8.227386,0,0,true
1295,5.779064,0.001970,8.710837,0,0,true
1296,6.390255,0.002000,7.839935,0,0,true
1297,6.402055,0.002000,8.448826,0,0,true
1298,5.668354,0.001430,8.435167,0,0,true
1299,6.870955,0.002020,8.728776,0,0,true
1300,6.281814,0.001400,7.929206,0,0,true
1301,4.066323,0.001980,8.342636,0,0,true
1302,7.121755,0.002220,8.126496,0,0,true
1303,6.793455,0.001830,8.177796,0,0,true
1304,6.353645,0.002060,9.067516,0,0,true
1305,6.779685,0.002010,8.425096,0,0,true
1306,4.590403,0.002040,7.859586,0,0,true
1307,7.441555,0.001960,8.873137,0,0,true
1308,6.324155,0.002060,7.485185,0,0,true
1309,3.805223,0.002760,8.383786,0,0,true
1310,7.289465,0.002720,8.864097,0,0,true
1311,7.161595,0.002340,8.347446,0,0,true
1312,5.074873,0.001950,8.217726,0,0,true
1313,6.360205,0.002130,8.131585,0,0,true
1314,7.224575,0.002340,8.420467,0,0,true
1315,5.153284,0.002120,8.472756,0,0,true
1316,7.309735,0.002020,8.456516,0,0,true
1317,6.155344,0.002240,8.379136,0,0,true
1318,4.998004,0.002170,8.436346,0,0,true
1319,7.904036,0.002120,8.282226,0,0,true
1320,6.660565,0.001720,7.908186,0,0,true
1321,3.882723,0.002000,8.699266,0,0,true
1322,7.904586,0.001790,7.940496,0,0,true
1323,6.055764,0.001690,7.908206,0,0,true
1324,4.974753,0.001970,9.357737,0,0,true
1325,8.299096,0.001990,8.520136,0,0,true
1326,6.169574,0.002040,8.302646,0,0,true
1327,3.999913,0.002610,8.696416,0,0,true
1328,8.093816,0.001890,7.286725,0,0,true
1329,5.601334,0.001620,8.097106,0,0,true
1330,3.951962,0.035030,8.660537,87,32,true
1331,8.877387,0.001700,8.015165,87,32,true
1332,5.909894,0.001440,8.882037,87,32,true
1333,3.615272,0.001540,7.968076,87,32,true
1334,8.986767,0.023750,8.685566,173,32,true
1335,6.544424,0.001450,8.988787,173,32,true
1336,3.440393,0.002120,7.614295,173,32,true
1337,4.600594,0.001870,8.498996,173,32,true
1338,9.202846,0.001350,8.657097,173,32,true
1339,6.909795,0.001370,9.204586,173,32,true
1340,3.969993,0.483160,7.965826,141,32,true
1341,4.460253,0.297160,8.027036,117,32,true
1342,9.140947,0.001370,8.516746,117,32,true
1343,6.818285,0.001060,9.142697,117,32,true
1344,3.425593,0.001930,7.875485,117,32,true
1345,4.472873,0.002010,8.481977,117,32,true
1346,8.878406,0.001470,8.529606,117,32,true
1347,7.031765,0.001480,8.880406,117,32,true
1348,3.565883,0.001170,8.087936,117,32,true
1349,6.087475,0.001220,8.624406,117,32,true
1350,8.777687,0.004240,8.145606,117,32,true
1351,4.892083,0.001170,8.779287,117,32,true
1352,3.395702,0.001970,7.951556,117,32,true
1353,9.041346,0.001930,8.455346,117,32,true
1354,6.997785,0.001590,9.043116,117,32,true
1355,3.594083,0.001570,8.056706,117,32,true
1356,7.520496,0.001740,8.652146,117,32,true
1357,6.975405,0.001410,7.525856,117,32,true
1358,3.918283,0.001590,9.032056,117,32,true
1359,8.493426,0.001590,7.975786,117,32,true
1360,6.007265,0.125961,8.498376,110,32,true
1361,4.014673,0.181050,8.065216,100,32,true
1362,8.383966,0.001740,8.073366,100,32,true
1363,6.555645,0.001360,8.388226,100,32,true
1364,3.924512,0.003810,8.612627,100,32,true
1365,8.362476,0.001720,7.982005,100,32,true
1366,6.145155,0.001220,8.369946,100,32,true
1367,3.777633,0.127510,8.203876,92,32,true
1368,9.095696,0.395270,8.835917,60,32,true
1369,6.569745,0.391821,9.097736,28,28,true
1370,3.684323,0.315650,7.626276,0,0,true
1371,6.020845,0.000960,8.743426,0,0,true
1372,8.262736,0.002220,8.081056,0,0,true
1373,5.041744,0.001520,8.266066,0,0,true
1374,3.588903,0.002110,8.099836,0,0,true
1375,8.378526,0.001510,8.645836,0,0,true
1376,6.948956,0.001470,8.382016,0,0,true
1377,3.546133,0.001240,7.986666,0,0,true
1378,6.941745,0.001490,8.602677,0,0,true
1379,7.338326,0.002020,7.998015,0,0,true
1380,3.944113,0.004200,8.394096,0,0,true
1381,7.665116,0.005520,9.000207,0,0,true
1382,6.197884,0.037540,7.668366,87,32,true
1383,3.938432,0.389030,8.254766,55,32,true
1384,8.628286,0.411830,8.995446,23,23,true
1385,6.761565,0.264751,8.630356,0,0,true
1386,3.387463,0.001370,7.820976,0,0,true
1387,5.031784,0.002110,8.446976,0,0,true
1388,8.019616,0.001750,8.089666,0,0,true
1389,6.270025,0.001750,8.023356,0,0,true
1390,4.268323,0.001900,9.328717,0,0,true
1391,8.079786,0.001920,8.327786,0,0,true
1392,6.398974,0.001670,8.084276,0,0,true
1393,3.692123,0.002050,8.458386,0,0,true
1394,8.082926,0.042320,7.752625,87,32,true
1395,6.445815,0.453821,8.129096,55,32,true
1396,4.083533,0.397520,8.502777,23,23,true
1397,8.962657,0.298671,8.140845,0,0,true
1398,5.687444,0.001280,8.966327,0,0,true
1399,3.260352,0.002970,7.747806,0,0,true
1400,6.627244,0.002150,8.317426,0,0,true
1401,8.342556,0.001240,8.684026,0,0,true
1402,4.727063,0.001300,8.346636,0,0,true
1403,4.132043,0.001510,8.783726,0,0,true
1404,8.509667,0.001140,8.189426,0,0,true
1405,6.401414,0.002310,8.514157,0,0,true
1406,3.354442,0.001420,7.457205,0,0,true
1407,5.199434,0.001610,8.410556,0,0,true
1408,8.634306,0.001460,8.258156,0,0,true
1409,5.983295,0.001290,8.681186,0,0,true
1410,3.509843,0.001920,7.999686,0,0,true
1411,8.492497,0.001590,8.566796,0,0,true
1412,6.546524,0.001640,8.496187,0,0,true
1413,3.780983,0.001420,8.853476,0,0,true
1414,8.013716,0.002110,7.840056,0,0,true
1415,5.582854,0.001710,8.017466,0,0,true
1416,3.985623,0.001560,8.638556,0,0,true
1417,8.671256,0.001940,8.047066,0,0,true
1418,6.323875,0.001670,8.675146,0,0,true
1419,3.627943,0.001920,8.392316,0,0,true
1420,8.849686,0.001920,8.697977,0,0,true
1421,6.498755,0.001550,8.851846,0,0,true
1422,3.374293,0.002560,7.566295,0,0,true
1423,4.369593,0.002110,8.443217,0,0,true
1424,8.812996,0.002020,8.428246,0,0,true
1425,7.061705,0.001970,8.817176,0,0,true
1426,3.674423,0.001910,8.120936,0,0,true
1427,4.119773,0.001390,7.731136,0,0,true
1428,9.171587,0.001440,9.176526,0,0,true
1429,7.362945,0.001360,9.173437,0,0,true
1430,3.723793,0.047910,7.366265,87,32,true
1431,4.578983,0.427610,8.780517,55,32,true
1432,10.035767,0.374380,8.636896,23,23,true
1433,6.736495,0.244751,10.038467,0,0,true
1434,3.426362,0.001620,7.796026,0,0,true
1435,5.723814,0.001720,8.485316,0,0,true
1436,9.109916,0.001700,7.783526,0,0,true
1437,4.781694,0.001380,9.114046,0,0,true
1438,3.394283,0.001890,7.842886,0,0,true
1439,9.573967,0.001610,8.452696,0,0,true
1440,6.276515,0.001600,9.576427,0,0,true
