frame,work_ms,stream_ms,interval_ms,pending,inflight,ready
604,4.439033,0.001950,8.048306,0,0,true
605,8.583926,0.001790,8.497546,0,0,true
606,6.662525,0.002090,8.586076,0,0,true
607,3.416922,0.001820,7.723206,0,0,true
608,5.969664,0.001810,8.476656,0,0,true
609,8.238046,0.001750,8.030076,0,0,true
610,4.577023,0.001560,8.242166,0,0,true
611,3.658673,0.001790,8.649686,0,0,true
612,8.506407,0.001590,8.717486,0,0,true
613,7.052975,0.001790,8.508507,0,0,true
614,3.611192,0.054780,8.112406,87,32,true
615,4.989084,0.419920,7.669665,55,32,true
616,8.958626,0.390300,9.048157,23,23,true
617,6.378655,0.238090,8.960616,0,0,true
618,3.331792,0.001930,7.438816,0,0,true
619,4.179353,0.001750,8.389516,0,0,true
620,8.566956,0.001300,8.236386,0,0,true
621,6.904255,0.002200,8.571256,0,0,true
622,3.652183,0.001530,8.963436,0,0,true
623,7.420755,0.001340,7.709336,0,0,true
624,7.195015,0.001670,8.477796,0,0,true
625,3.724853,0.001080,8.251076,0,0,true
626,7.501735,0.040490,8.782167,87,32,true
627,8.881436,0.549010,8.559036,72,32,true
628,4.592794,0.514801,8.883496,40,32,true
629,3.445682,0.402100,7.650496,8,8,true
630,8.744656,0.108480,8.502526,0,0,true
631,6.914175,0.002190,8.748616,0,0,true
632,3.512963,0.001400,7.970416,0,0,true
633,5.906565,0.001330,8.569456,0,0,true
634,8.278266,0.001630,7.963856,0,0,true
635,4.730914,0.001130,8.281626,0,0,true
636,3.827162,0.001540,8.788197,0,0,true
637,8.532787,0.001410,7.884355,0,0,true
638,6.420284,0.001670,8.536987,0,0,true
639,3.508552,0.001660,8.477486,0,0,true
640,8.347766,0.001090,8.565076,0,0,true
641,6.578155,0.001670,8.351036,0,0,true
642,3.594842,0.002330,7.635586,0,0,true
643,6.888345,0.001950,8.654736,0,0,true
644,8.001246,0.001830,7.944556,0,0,true
645,4.495554,0.001470,9.057686,0,0,true
646,4.706273,0.001510,7.552146,0,0,true
647,8.621466,0.001530,8.765686,0,0,true
648,6.280155,0.001880,8.625536,0,0,true
649,3.564653,0.001540,8.338376,0,0,true
650,7.056375,0.001390,7.621416,0,0,true
651,8.183166,0.001220,9.113027,0,0,true
652,4.378273,0.001350,8.186316,0,0,true
653,3.765192,0.001460,8.440936,0,0,true
654,8.747367,0.001390,7.821805,0,0,true
655,6.410904,0.001970,8.752067,0,0,true
656,3.579363,0.001530,8.469906,0,0,true
657,7.160316,0.001320,7.637905,0,0,true
658,7.746636,0.001770,8.220306,0,0,true
659,3.868753,0.001910,8.814267,0,0,true
660,4.749883,0.001760,7.938876,0,0,true
661,8.624416,0.001490,8.817876,0,0,true
662,6.329775,0.045700,8.628116,87,32,true
663,4.403204,0.528691,8.400886,59,32,true
664,7.465355,0.388540,7.472736,27,27,true
665,7.052935,0.267450,8.532386,0,0,true
666,3.629903,0.001640,8.111466,0,0,true
667,7.270796,0.001810,8.689186,0,0,true
668,7.429976,0.001160,8.327186,0,0,true
669,3.943682,0.001910,8.489337,0,0,true
670,4.784894,0.001750,8.004655,0,0,true
671,8.343806,0.001740,8.844027,0,0,true
672,6.453785,0.001930,8.348246,0,0,true
673,3.396343,0.001910,7.513865,0,0,true
674,4.916324,0.001760,8.456296,0,0,true
675,8.261166,0.001290,8.973647,0,0,true
676,6.753625,0.001540,8.264496,0,0,true
677,3.460852,0.001590,7.810876,0,0,true
678,6.518195,0.001280,8.517516,0,0,true
679,8.096346,0.001540,8.575406,0,0,true
680,4.526903,0.001160,8.099666,0,0,true
681,3.512493,0.001520,8.583946,0,0,true
682,8.327947,0.001830,8.570746,0,0,true
683,7.038785,0.001260,8.331057,0,0,true
684,3.543673,0.001360,8.095265,0,0,true
685,6.803145,0.001220,8.599897,0,0,true
686,7.612136,0.001410,7.860085,0,0,true
687,4.013843,0.001570,8.669547,0,0,true
688,4.670183,0.001780,8.072596,0,0,true
689,8.405406,0.001790,8.729266,0,0,true
690,6.749695,0.119950,8.407516,87,32,true
691,4.188953,0.509240,7.806916,55,32,true
692,5.270824,0.458960,8.247286,23,23,true
693,8.859546,0.259450,8.328106,0,0,true
694,5.373654,0.001930,8.864026,0,0,true
695,3.607243,0.001270,8.430166,0,0,true
696,8.464996,0.001900,7.666826,0,0,true
697,6.136975,0.001910,8.469266,0,0,true
698,3.693613,0.001870,8.195256,0,0,true
699,8.617897,0.002670,8.752516,0,0,true
700,5.225623,0.002380,8.621657,0,0,true
701,3.129162,0.002240,8.284696,0,0,true
702,8.606736,0.002160,8.187816,0,0,true
703,7.195295,0.002910,8.609336,0,0,true
704,3.653773,0.002060,8.255676,0,0,true
705,4.440413,0.001950,7.710526,0,0,true
706,8.455926,0.002050,8.500706,0,0,true
707,6.783225,0.002170,8.460966,0,0,true
708,3.493162,0.001090,7.842236,0,0,true
709,6.353354,0.001740,8.552466,0,0,true
710,8.336706,0.047100,8.410966,87,32,true
711,4.958474,0.426000,8.340716,55,32,true
712,3.857673,0.368820,8.018626,23,23,true
713,8.918107,0.247260,8.929296,0,0,true
714,6.834145,0.001680,8.919897,0,0,true
715,3.540063,0.001140,7.890185,0,0,true
716,6.733635,0.001590,8.597827,0,0,true
717,7.670846,0.001550,7.793805,0,0,true
718,4.203843,0.001130,8.727467,0,0,true
719,5.963494,0.001710,8.262646,0,0,true
720,8.113626,0.001170,8.021546,0,0,true
721,4.508443,0.001540,8.117286,0,0,true
722,3.990943,0.001790,8.566556,0,0,true
723,8.469746,0.001110,9.050806,0,0,true
724,7.219466,0.001650,8.471546,0,0,true
725,3.766252,0.001550,8.286487,0,0,true
726,5.071974,0.001760,7.835425,0,0,true
727,8.459426,0.001760,8.140996,0,0,true
728,5.669394,0.001760,8.462746,0,0,true
729,4.003153,0.001300,8.726387,0,0,true
730,8.392087,0.001280,8.060515,0,0,true
731,6.166694,0.001730,8.395617,0,0,true
732,3.555412,0.001330,8.223106,0,0,true
733,8.421756,0.001210,8.614466,0,0,true
734,6.454855,0.001180,8.425266,0,0,true
735,3.547073,0.001780,8.513786,0,0,true
736,7.493715,0.001420,7.604956,0,0,true
737,7.347555,0.001210,8.552486,0,0,true
738,3.856823,0.001040,8.403526,0,0,true
739,5.585924,0.001400,7.913356,0,0,true
740,8.250096,0.001190,8.642526,0,0,true
741,5.637864,0.001520,8.253646,0,0,true
742,3.757943,0.001580,8.694506,0,0,true
743,8.327116,0.000950,7.814456,0,0,true
744,6.170605,0.001250,8.330586,0,0,true
745,3.600903,0.000840,8.229096,0,0,true
746,8.283486,0.001800,8.661626,0,0,true
747,6.548485,0.001530,8.287116,0,0,true
748,3.613082,0.001210,8.604517,0,0,true
749,8.281656,0.001870,8.672506,0,0,true
750,6.445735,0.001200,8.284456,0,0,true
751,3.470333,0.001090,7.502355,0,0,true
752,7.131275,0.001780,8.528617,0,0,true
753,7.561185,0.001100,8.186686,0,0,true
754,4.187273,0.068630,8.617156,87,32,true
755,7.819146,0.466160,8.245586,55,32,true
756,7.307316,0.465351,8.856396,23,23,true
757,4.169203,0.332771,8.375976,0,0,true
758,5.096384,0.035871,8.349506,87,32,true
759,8.742367,0.394241,8.154866,55,32,true
760,5.922624,0.392460,8.744297,23,23,true
761,3.758502,0.257320,7.978616,0,0,true
762,7.702366,0.001420,7.814575,0,0,true
763,7.566655,0.001190,8.758037,0,0,true
764,4.129273,0.001480,8.623456,0,0,true
765,6.895655,0.001830,8.188176,0,0,true
766,7.495135,0.001640,7.953276,0,0,true
767,4.037473,0.001870,8.565016,0,0,true
768,6.713465,0.001780,8.108786,0,0,true
769,8.188846,0.001790,8.784166,0,0,true
770,4.495533,0.001550,8.192616,0,0,true
771,4.147813,0.001760,8.566196,0,0,true
772,8.318186,0.001770,8.218046,0,0,true
773,6.528835,0.001150,8.321906,0,0,true
774,3.676372,0.001760,8.600157,0,0,true
775,7.747076,0.001760,7.711765,0,0,true
776,7.477865,0.001540,8.814047,0,0,true
777,4.211453,0.001610,7.481505,0,0,true
778,5.593584,0.001760,9.503567,0,0,true
779,8.650196,0.002520,7.653246,0,0,true
780,4.736493,0.002340,8.658226,0,0,true
781,3.403792,0.001750,7.795566,0,0,true
782,9.227906,0.001860,8.463946,0,0,true
783,6.374205,0.001910,9.230016,0,0,true
784,3.376762,0.001470,7.393396,0,0,true
785,4.216243,0.001170,8.432806,0,0,true
786,9.267397,0.001790,8.275236,0,0,true
787,6.613404,0.001830,9.269437,0,0,true
788,3.597093,0.001510,7.670305,0,0,true
789,4.720373,0.001800,8.654717,0,0,true
790,9.140657,0.001230,7.776445,0,0,true
791,5.812454,0.001790,9.144507,0,0,true
792,3.475642,0.001610,7.870266,0,0,true
793,8.919616,0.001490,8.532536,0,0,true
794,6.659815,0.002280,8.922446,0,0,true
795,3.602022,0.002110,7.720386,0,0,true
796,6.111175,0.002490,8.660046,0,0,true
797,8.876127,0.001740,8.168716,0,0,true
798,4.415063,0.001940,8.878517,0,0,true
799,3.242272,0.001750,7.472295,0,0,true
800,9.247127,0.001500,8.298696,0,0,true
801,6.681895,0.001670,9.248947,0,0,true
802,3.394333,0.001770,7.739735,0,0,true
803,3.862262,0.001460,8.451537,0,0,true
804,9.195187,0.001760,7.920605,0,0,true
805,6.791915,0.002320,9.199407,0,0,true
806,3.473992,0.043870,7.848106,87,32,true
807,6.452715,0.389170,8.530886,55,32,true
808,9.235627,0.385610,8.512516,23,23,true
809,4.785753,0.265140,9.237807,0,0,true
810,3.133013,0.001430,7.844935,0,0,true
811,8.897727,0.001790,8.193216,0,0,true
812,6.553825,0.001650,8.901487,0,0,true
813,3.437833,0.001350,7.610045,0,0,true
814,3.937472,0.001440,8.493927,0,0,true
815,8.909467,0.001870,9.033176,0,0,true
816,7.435015,0.001700,8.911597,0,0,true
817,3.782173,0.001500,7.439055,0,0,true
818,3.695582,0.034870,8.849967,87,32,true
819,11.538818,0.570400,8.760036,68,32,true
820,8.506886,0.489321,11.543258,36,32,true
821,4.464614,0.517811,8.511346,7,7,true
822,3.485932,0.164280,7.524456,0,0,true
823,8.529826,0.001950,8.544716,0,0,true
824,7.183206,0.002480,8.534646,0,0,true
825,3.780203,0.002270,8.243426,0,0,true
826,7.345905,0.001960,8.838987,0,0,true
827,6.411895,0.001710,7.349685,0,0,true
828,3.613313,0.001860,8.476646,0,0,true
829,8.191666,0.001790,8.672407,0,0,true
830,6.170464,0.001560,8.195286,0,0,true
831,3.573202,0.001830,8.230676,0,0,true
832,8.073056,0.001490,8.633186,0,0,true
833,6.417994,0.001050,8.076576,0,0,true
834,3.575412,0.001710,8.477036,0,0,true
835,8.068816,0.001740,8.635756,0,0,true
836,6.414525,0.001120,8.071616,0,0,true
837,3.568093,0.001510,8.473026,0,0,true
838,8.009416,0.001830,8.626766,0,0,true
839,6.478475,0.001470,8.012656,0,0,true
840,3.674303,0.001660,8.538636,0,0,true
841,7.673506,0.001510,7.731246,0,0,true
842,6.890955,0.001560,8.732166,0,0,true
843,3.663613,0.001370,7.949056,0,0,true
844,7.164195,0.001360,8.721967,0,0,true
845,7.332025,0.001720,8.224536,0,0,true
846,4.013133,0.002230,8.392536,0,0,true
847,6.269104,0.001660,8.071706,0,0,true
848,7.721375,0.001630,8.327466,0,0,true
849,4.956124,0.001380,8.777376,0,0,true
850,4.707893,0.001800,8.016016,0,0,true
851,7.865396,0.001350,8.765886,0,0,true
852,6.183464,0.001630,7.869206,0,0,true
853,3.622513,0.001710,8.241806,0,0,true
854,7.746286,0.046900,8.679206,87,32,true
855,7.059025,0.402550,7.794696,55,32,true
856,4.307054,0.411021,9.116216,23,23,true
857,8.352056,0.290640,8.364407,0,0,true
858,5.322234,0.002080,8.356966,0,0,true
859,3.717102,0.001830,8.380606,0,0,true
860,7.726046,0.001830,7.780675,0,0,true
861,7.226775,0.001080,8.781897,0,0,true
862,4.022153,0.001990,8.285196,0,0,true
863,6.159594,0.001820,8.081706,0,0,true
864,7.612965,0.001830,8.218076,0,0,true
865,4.939684,0.001410,8.634636,0,0,true
866,5.361024,0.001860,8.000516,0,0,true
867,7.768096,0.001510,8.420446,0,0,true
868,5.969925,0.001850,8.827826,0,0,true
869,4.060393,0.001520,8.027616,0,0,true
870,7.639816,0.001750,8.118996,0,0,true
871,6.861755,0.001540,8.698386,0,0,true
872,3.712853,0.001830,7.904716,0,0,true
873,7.380335,0.001700,8.772137,0,0,true
874,7.211095,0.001900,8.440016,0,0,true
875,4.111633,0.001780,8.273386,0,0,true
876,6.964025,0.001770,8.171076,0,0,true
877,6.911155,0.001770,8.023495,0,0,true
878,3.797493,0.001790,7.971966,0,0,true
879,7.195355,0.001680,8.856917,0,0,true
880,7.182275,0.001800,8.255786,0,0,true
881,4.135253,0.001720,8.234946,0,0,true
882,6.565464,0.084590,8.194086,87,32,true
883,8.243086,0.489910,8.622786,55,32,true
884,4.546013,0.432030,8.246496,23,23,true
885,4.015693,0.282660,8.603086,0,0,true
886,7.721476,0.001450,8.072826,0,0,true
887,7.285036,0.001380,8.778446,0,0,true
888,4.324134,0.001490,8.343736,0,0,true
889,6.851645,0.001740,8.383537,0,0,true
890,6.875155,0.001650,7.908415,0,0,true
891,3.821253,0.001400,7.931646,0,0,true
892,7.288125,0.001810,8.878387,0,0,true
893,7.109535,0.001520,8.347646,0,0,true
894,3.982212,0.001410,8.165896,0,0,true
895,6.370605,0.001900,8.041125,0,0,true
896,7.492695,0.001270,8.426447,0,0,true
897,5.131223,0.001850,8.552736,0,0,true
898,5.750414,0.001820,8.190186,0,0,true
899,7.600396,0.001640,8.807456,0,0,true
900,5.105623,0.001520,7.603726,0,0,true
901,5.167564,0.001200,9.161346,0,0,true
902,7.624786,0.043860,8.225086,87,32,true
903,5.692534,0.404020,7.628216,55,32,true
904,4.541303,0.387080,8.751156,23,23,true
905,8.131726,0.269961,8.598636,0,0,true
906,6.106815,0.001650,8.135306,0,0,true
907,3.508623,0.001880,8.163746,0,0,true
908,7.585305,0.001860,8.567467,0,0,true
909,6.515305,0.001660,7.588825,0,0,true
910,3.766423,0.001930,8.577446,0,0,true
911,7.674395,0.001690,8.823107,0,0,true
912,6.344705,0.001530,7.677435,0,0,true
913,3.727633,0.001460,8.401526,0,0,true
914,7.661415,0.001850,8.787587,0,0,true
915,7.231505,0.001880,8.720236,0,0,true
916,4.183023,0.001300,8.290156,0,0,true
917,6.832025,0.001790,8.253446,0,0,true
918,6.960725,0.001100,7.888046,0,0,true
919,3.782442,0.001390,8.017466,0,0,true
920,7.322985,0.001780,8.840236,0,0,true
921,7.083755,0.001060,8.379276,0,0,true
922,3.902333,0.001520,8.140396,0,0,true
923,5.900544,0.001430,7.958756,0,0,true
924,7.746006,0.001760,8.957346,0,0,true
925,5.461494,0.001490,7.748926,0,0,true
926,3.880933,0.001440,8.518516,0,0,true
927,7.751475,0.002000,8.938447,0,0,true
928,6.789485,0.001300,7.771215,0,0,true
929,4.202913,0.001880,8.848717,0,0,true
930,7.623065,0.001890,8.262446,0,0,true
931,5.840865,0.001410,7.627175,0,0,true
932,4.017683,0.001820,8.897947,0,0,true
933,7.579285,0.001600,8.077146,0,0,true
934,7.110125,0.001950,8.638586,0,0,true
935,4.136063,0.001920,8.169156,0,0,true
936,6.578475,0.001600,8.193056,0,0,true
937,7.421336,0.001840,8.640406,0,0,true
938,5.288834,0.001830,8.479166,0,0,true
939,6.758035,0.001800,8.346356,0,0,true
940,4.348943,0.002410,7.816196,0,0,true
941,2.852902,0.002630,8.382656,0,0,true
942,7.577765,0.002310,8.911687,0,0,true
943,7.001775,0.001890,7.582585,0,0,true
944,4.559673,0.001920,9.062357,0,0,true
945,7.195836,0.001570,7.619115,0,0,true
946,5.881715,0.037890,8.252706,87,32,true
947,7.556135,0.478460,8.939187,55,32,true
948,4.623964,0.390351,7.559825,23,23,true
949,4.318473,0.287870,8.681247,0,0,true
950,7.339605,0.052420,8.378106,87,32,true
951,7.457845,0.348180,8.396526,55,32,true
952,5.116364,0.411850,8.514256,23,23,true
953,6.241255,0.265790,8.173916,0,0,true
954,7.079835,0.001640,8.298696,0,0,true
955,4.629353,0.001560,8.137786,0,0,true
956,7.018655,0.001240,8.686496,0,0,true
957,6.682165,0.001390,8.075626,0,0,true
958,4.538603,0.001760,8.732617,0,0,true
959,7.278525,0.001760,8.596146,0,0,true
960,6.780845,0.001380,8.334886,0,0,true
961,4.008512,0.001540,7.838866,0,0,true
962,6.364925,0.001660,8.067995,0,0,true
963,7.203995,0.001560,8.422197,0,0,true
964,5.369853,0.001430,8.260546,0,0,true
965,6.329344,0.001730,8.428096,0,0,true
966,7.072035,0.001580,8.387616,0,0,true
967,4.593973,0.001400,8.128876,0,0,true
968,7.045785,0.001670,8.651056,0,0,true
969,6.717785,0.001370,8.102326,0,0,true
970,4.647174,0.001600,8.773466,0,0,true
971,7.226105,0.001240,7.707146,0,0,true
972,6.071054,0.001560,8.283286,0,0,true
973,6.201715,0.001350,9.127606,0,0,true
974,6.931276,0.001060,8.258856,0,0,true
975,4.521234,0.001800,7.991746,0,0,true
976,7.098645,0.001740,8.580527,0,0,true
977,6.692905,0.001390,8.155215,0,0,true
978,4.814593,0.001250,8.749657,0,0,true
979,7.125885,0.001730,7.873566,0,0,true
980,6.333634,0.001170,8.181936,0,0,true
981,4.089383,0.001290,8.391126,0,0,true
982,7.138885,0.001740,8.148236,0,0,true
983,6.641915,0.001060,8.194965,0,0,true
984,4.961913,0.001570,8.700657,0,0,true
985,6.977595,0.001200,8.018526,0,0,true
986,6.943165,0.001100,9.034486,0,0,true
987,4.501163,0.001450,7.999996,0,0,true
988,6.976375,0.001740,8.559996,0,0,true
989,6.923625,0.004710,8.032956,0,0,true
990,4.208303,0.001270,7.979666,0,0,true
991,7.242585,0.001590,9.264277,0,0,true
992,7.246255,0.002580,8.301336,0,0,true
993,5.828584,0.002300,8.307046,0,0,true
994,4.983264,0.002350,7.888155,0,0,true
995,7.012065,0.001740,8.039746,0,0,true
996,6.900155,0.001310,9.068797,0,0,true
997,5.169513,0.001370,7.956716,0,0,true
998,6.251594,0.041890,8.198396,87,32,true
999,6.817285,0.001620,8.308116,87,32,true
1000,6.759535,0.001790,8.878216,87,32,true
1001,5.014743,0.001730,7.817586,87,32,true
1002,7.355515,0.449560,8.074676,55,32,true
1003,6.204654,0.001830,8.414196,55,32,true
1004,5.373774,0.366140,8.263676,23,23,true
1005,7.540525,0.248050,8.430536,0,0,true
1006,6.393455,0.001350,8.597096,0,0,true
1007,4.364044,0.001780,8.452476,0,0,true
1008,6.916926,0.001290,8.421706,0,0,true
1009,6.643115,0.001510,7.973066,0,0,true
1010,5.522024,0.031760,8.699947,87,32,true
1011,7.685995,0.490560,8.580756,55,32,true
1012,5.420204,0.443381,7.690045,23,23,true
1013,4.311293,0.280600,8.479097,0,0,true
1014,6.843375,0.001480,8.369676,0,0,true
1015,6.768705,0.001870,7.903075,0,0,true
1016,6.511325,0.001230,8.836297,0,0,true
1017,6.375515,0.001780,8.582526,0,0,true
1018,5.875505,0.001340,8.447376,0,0,true
1019,6.238905,0.001060,7.931306,0,0,true
1020,5.936274,0.001050,8.295466,0,0,true
1021,5.816264,0.001030,7.992796,0,0,true
1022,6.817345,0.001230,8.873216,0,0,true
1023,5.958724,0.001170,7.872786,0,0,true
1024,6.324814,0.001380,9.015817,0,0,true
1025,6.775715,0.002690,8.382146,0,0,true
1026,4.594684,0.002410,7.837165,0,0,true
1027,6.884815,0.001190,8.650767,0,0,true
1028,6.567935,0.001060,7.924425,0,0,true
1029,4.931963,0.000960,8.624657,0,0,true
1030,6.944285,0.000960,7.988396,0,0,true
1031,6.791415,0.001100,9.000176,0,0,true
1032,4.667603,0.000980,7.846846,0,0,true
1033,6.865735,0.000940,8.723066,0,0,true
1034,6.544975,0.001000,7.921406,0,0,true
1035,4.750854,0.001070,8.601606,0,0,true
1036,6.972735,0.001660,7.809146,0,0,true
1037,6.894875,0.001170,9.029666,0,0,true
1038,4.761104,0.000930,7.950846,0,0,true
1039,5.814204,0.001660,7.819066,0,0,true
1040,7.090505,0.001380,8.871486,0,0,true
1041,6.522635,0.001090,8.146426,0,0,true
1042,4.645374,0.001580,8.580506,0,0,true
1043,7.074725,0.000840,8.917057,0,0,true
1044,6.829125,0.001880,8.146396,0,0,true
1045,4.334233,0.001920,7.899626,0,0,true
1046,6.829745,0.042080,8.391396,87,32,true
1047,6.906385,0.359891,7.886335,55,32,true
1048,4.833703,0.369180,8.962867,23,23,true
1049,7.326005,0.242360,7.891276,0,0,true
1050,5.537844,0.001700,8.384196,0,0,true
1051,6.175435,0.001480,8.594566,0,0,true
1052,6.822585,0.001660,8.232796,0,0,true
1053,4.618823,0.001240,7.878326,0,0,true
1054,6.896845,0.002000,8.676286,0,0,true
1055,6.444025,0.001560,7.954046,0,0,true
1056,4.567823,0.001890,8.503866,0,0,true
1057,6.941875,0.001750,8.625696,0,0,true
1058,6.887375,0.001560,7.998186,0,0,true
1059,3.925482,0.002800,8.945697,0,0,true
1060,6.541395,0.002710,7.985205,0,0,true
1061,7.068965,0.002030,8.598037,0,0,true
1062,6.451484,0.002050,8.125656,0,0,true
1063,4.518153,0.001790,8.508886,0,0,true
1064,6.941285,0.001830,8.575806,0,0,true
1065,6.476195,0.001670,7.999696,0,0,true
1066,4.620583,0.001470,8.535316,0,0,true
1067,7.015235,0.001840,7.681846,0,0,true
1068,7.032865,0.001840,9.074026,0,0,true
1069,4.882594,0.002380,8.092456,0,0,true
1070,6.217724,0.002150,7.943356,0,0,true
1071,6.886375,0.002040,8.277186,0,0,true
1072,6.477495,0.001840,8.947276,0,0,true
1073,4.385163,0.001460,7.535766,0,0,true
1074,6.838955,0.037850,8.444126,87,32,true
1075,7.589106,0.496061,8.867736,55,32,true
1076,4.654373,0.451850,7.592846,23,23,true
1077,4.542184,0.289791,8.713256,0,0,true
1078,6.905095,0.001850,8.599607,0,0,true
1079,6.793975,0.001570,7.962615,0,0,true
1080,6.540715,0.001840,8.853497,0,0,true
1081,4.158143,0.001330,7.597155,0,0,true
1082,6.846775,0.001770,9.216787,0,0,true
1083,6.687835,0.001540,7.903496,0,0,true
1084,5.385224,0.001590,8.745016,0,0,true
1085,6.753225,0.001840,8.443596,0,0,true
1086,5.566104,0.001490,7.809426,0,0,true
1087,6.016485,0.001820,8.625886,0,0,true
1088,6.795805,0.001890,8.076716,0,0,true
1089,4.619193,0.001950,7.858436,0,0,true
1090,6.955985,0.001470,8.678006,0,0,true
1091,6.510335,0.001460,8.012776,0,0,true
1092,4.612414,0.001800,8.570356,0,0,true
1093,6.967475,0.001830,8.671057,0,0,true
1094,6.643015,0.051090,8.026195,87,32,true
1095,5.763084,0.442780,8.702437,55,32,true
1096,6.360415,0.400871,7.823055,23,23,true
1097,7.146756,0.274761,8.419786,0,0,true
1098,4.227534,0.001780,8.205686,0,0,true
1099,6.705145,0.001750,8.285726,0,0,true
1100,6.881035,0.001810,8.765257,0,0,true
1101,5.170993,0.001930,7.939706,0,0,true
1102,5.630034,0.001850,8.228686,0,0,true
1103,6.944375,0.001410,8.687576,0,0,true
1104,6.348844,0.009860,7.978956,0,0,true
1105,4.170673,0.001160,8.406836,0,0,true
1106,6.956115,0.001730,9.227337,0,0,true
1107,6.758445,0.001460,8.012615,0,0,true
1108,4.707903,0.001470,7.817626,0,0,true
1109,6.836855,0.001520,8.765386,0,0,true
1110,6.517215,0.001630,7.894336,0,0,true
1111,4.802034,0.001480,8.573746,0,0,true
1112,6.991145,0.001780,8.861017,0,0,true
1113,6.578614,0.001150,8.046886,0,0,true
1114,4.796663,0.001380,8.634736,0,0,true
1115,7.063615,0.001750,7.854116,0,0,true
1116,6.493144,0.001950,8.122526,0,0,true
1117,4.464193,0.001840,8.575306,0,0,true
1118,7.093255,0.001290,8.522986,0,0,true
1119,6.706345,0.001920,8.151696,0,0,true
1120,4.987464,0.001840,8.765896,0,0,true
1121,6.978855,0.001870,8.048146,0,0,true
1122,6.305035,0.002060,8.039596,0,0,true
1123,4.399573,0.001820,8.365856,0,0,true
1124,7.023115,0.001630,8.456746,0,0,true
1125,6.677735,0.001300,8.080086,0,0,true
1126,5.327164,0.001581,8.735426,0,0,true
1127,6.912165,0.001800,8.386917,0,0,true
1128,5.696825,0.001420,7.968705,0,0,true
1129,6.131154,0.001680,8.754297,0,0,true
1130,6.808595,0.001420,8.188196,0,0,true
1131,4.561624,0.001870,7.868575,0,0,true
1132,6.819025,0.001790,8.621797,0,0,true
1133,6.955125,0.001760,8.878056,0,0,true
1134,5.012274,0.001490,8.014396,0,0,true
1135,5.958164,0.001510,8.069136,0,0,true
1136,7.217375,0.001360,8.014336,0,0,true
1137,5.709414,0.005040,8.276006,0,0,true
1138,7.100825,0.045170,8.768756,87,32,true
1139,7.201005,0.487500,8.160506,55,32,true
1140,4.401453,0.498710,8.299266,23,23,true
1141,7.094125,0.292500,8.459496,0,0,true
1142,6.359415,0.035310,8.150916,87,32,true
1143,5.200524,0.377641,8.416066,55,32,true
1144,7.301656,0.361471,8.257476,23,23,true
1145,5.761105,0.241781,8.357596,0,0,true
1146,5.960934,0.001820,8.818897,0,0,true
1147,6.473914,0.001350,8.017986,0,0,true
1148,6.259274,0.001130,8.530206,0,0,true
1149,5.654234,0.001110,8.315816,0,0,true
1150,6.600675,0.001100,8.710496,0,0,true
1151,6.055144,0.001080,7.656206,0,0,true
1152,3.975593,0.001190,8.111916,0,0,true
1153,6.651965,0.001120,9.031606,0,0,true
1154,6.552895,0.000980,7.707406,0,0,true
1155,6.450355,0.001150,8.609466,0,0,true
1156,6.346575,0.001250,8.507126,0,0,true
1157,5.522004,0.001250,8.403266,0,0,true
1158,6.655334,0.001190,8.578417,0,0,true
1159,6.107985,0.001110,7.711345,0,0,true
1160,4.428153,0.000970,8.164426,0,0,true
1161,6.674285,0.001070,8.484256,0,0,true
1162,6.714095,0.001550,8.730647,0,0,true
1163,6.060365,0.001070,7.769625,0,0,true
1164,6.076104,0.001120,9.116977,0,0,true
1165,6.600775,0.001060,8.132306,0,0,true
1166,6.273035,0.001070,8.657046,0,0,true
1167,5.157784,0.001040,8.329386,0,0,true
1168,6.767875,0.001170,8.213776,0,0,true
1169,6.225784,0.001270,7.811376,0,0,true
1170,4.203453,0.000860,8.282016,0,0,true
1171,6.885895,0.001790,8.263056,0,0,true
1172,6.804255,0.001600,8.944186,0,0,true
1173,5.394614,0.001060,7.860036,0,0,true
1174,6.278675,0.001640,8.452116,0,0,true
1175,6.762345,0.001150,8.335136,0,0,true
1176,6.484274,0.001620,8.820587,0,0,true
1177,4.466913,0.001230,7.540155,0,0,true
1178,7.099636,0.001560,8.524006,0,0,true
1179,6.781795,0.003200,8.158466,0,0,true
1180,3.563082,0.003100,8.819327,0,0,true
1181,6.958205,0.002290,8.620216,0,0,true
1182,6.884985,0.001680,8.013836,0,0,true
1183,5.066423,0.001880,7.941276,0,0,true
1184,6.647024,0.002090,8.123126,0,0,true
1185,6.791755,0.001550,8.703416,0,0,true
1186,6.629735,0.001920,8.851786,0,0,true
1187,4.686503,0.001800,7.688836,0,0,true
1188,6.772425,0.001940,8.746316,0,0,true
1189,6.506185,0.002130,7.832566,0,0,true
1190,6.188555,0.059240,8.565546,87,32,true
1191,7.123265,0.386680,8.245776,55,32,true
1192,4.794624,0.340470,8.179636,23,23,true
1193,7.251295,0.273420,8.852217,0,0,true
1194,6.411534,0.001640,8.307606,0,0,true
1195,5.273894,0.002070,8.470826,0,0,true
1196,6.660645,0.001830,8.333436,0,0,true
1197,6.040865,0.001780,7.720335,0,0,true
1198,6.236545,0.001960,9.102187,0,0,true
1199,6.534765,0.001780,8.296466,0,0,true
1200,4.853523,0.001990,7.594306,0,0,true
1201,6.602945,0.001670,8.912876,0,0,true
